Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Monthly Charge,Total Revenue,Zip Code,Satisfaction Score,Gender,Age,Number of Dependents
9127-FHJBZ,4.0,1.0,5,1,22.968040722525274,0,0,0.0,0,0,0,0,1,0,19.9,65.67,92126.0,3.0,1.0,46.0,1.0
9512-PHSMG,0.0,1.0,0,1,27.12,0,1,23.0,0,0,0,0,1,0,70.6,97.72,92126.0,3.0,0.0,48.0,0.0
9102-IAYHT,0.0,6.0,5,1,39.32,0,1,20.32486556647506,0,1,0,0,1,0,84.85,759.4200000000002,92126.0,2.0,1.0,61.0,0.0
7168-HDQHG,0.0,64.0,0,1,24.23,0,1,73.0,0,0,0,1,1,1,105.65,8453.82,92126.0,3.0,1.0,30.0,0.0
8714-CTZJW,0.0,13.0,0,1,12.54,0,1,20.32486556647506,0,0,0,0,1,0,80.85,1171.72,92126.0,3.0,1.0,40.0,0.0
6357-JJPQT,0.0,18.791163606266743,0,1,33.75,1,1,11.0,0,0,0,0,0,0,72.15,1211.75,92377.0,2.0,1.0,49.0,0.0
2382-BCKQJ,0.0,9.0,5,1,19.18,0,1,27.0,0,1,1,0,1,0,50.283165239331105,914.32,92122.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2499-AJYUA,1.0,70.0,1,1,42.67,1,1,20.32486556647506,1,0,1,0,1,2,65.3,7746.65,92122.0,1.0,0.0,57.0,0.0
5168-MSWXT,0.0,10.778771336716707,0,1,22.3,0,1,51.0,0,0,0,0,1,0,84.65,146.95000000000005,92505.0,3.0,0.5063971815316151,25.0,0.0
5578-NKCXI,0.0,13.0,0,0,0.0,0,1,16.0,0,1,0,0,1,0,31.05,347.25,92122.0,2.0,0.0,46.0,0.0
3577-AMVUX,0.0,7.0,0,1,34.49,0,1,22.0,1,0,0,0,1,0,51.0,595.48,92536.0,1.0,1.0,56.0,0.0
8958-JPTRR,0.0,1.0,5,1,40.42,0,1,59.0,0,0,0,0,1,0,44.35,84.77000000000002,92548.0,3.0,0.0,27.0,3.0
0749-IRGQE,0.0,7.0,5,1,28.92,0,1,16.0,0,0,0,0,1,0,79.7,788.49,92557.0,2.0,0.0,31.0,0.0
3635-QQRQD,0.0,54.0,0,1,6.7,1,1,16.0,0,1,0,0,1,0,55.0,3454.4500000000007,92582.0,3.0,1.0,43.0,2.0
0201-OAMXR,3.0,33.0,3,1,33.32,0,1,20.32486556647506,0,0,1,1,1,1,73.9,3504.61,92122.0,1.0,1.0,33.0,0.0
3500-NSDOA,1.0,51.25271472499831,0,1,19.41,1,1,4.0,0,0,1,0,1,0,77.75,5525.7,92592.0,2.0,0.0,38.0,0.0
3070-BDOQC,0.0,8.0,5,1,32.31,0,1,20.32486556647506,1,0,0,0,1,0,84.95,926.88,92122.0,1.0,0.5063971815316151,35.0,0.0
9766-HGEDE,0.0,11.0,0,1,44.94,0,1,25.0,0,0,0,1,1,0,73.85,1420.59,92625.0,2.0,0.5063971815316151,40.0,0.0
2826-UWHIS,2.0,49.0,0,0,0.0,0,1,5.0,0,1,0,0,0,1,51.8,2591.25,92627.0,2.0,1.0,57.0,0.0
7825-GKXMW,0.0,12.240084802857407,0,1,23.89,0,1,14.0,0,0,0,0,1,0,46.0,341.15,92661.0,1.0,0.0,56.0,1.0
1442-BQPVU,0.0,4.0,0,1,9.98,1,1,13.0,0,0,0,0,1,0,45.211649935100944,241.02,92122.0,3.0,1.0,39.0,0.0
4547-FZJWE,1.0,30.0,3,1,28.85,1,1,6.0,1,1,0,0,0,0,94.4,3784.2,92679.0,1.0,1.0,52.0,0.0
6230-BSUXY,0.0,1.0,5,1,2.24,0,1,6.0,0,0,0,0,1,0,70.15,-192.96248883434154,92692.0,3.0,0.5063971815316151,34.0,0.47951047654366774
0048-PIHNL,0.0,11.90109318777173,0,0,0.0,0,1,9.0,0,0,0,0,1,0,34.7,296.1,92805.0,3.0,1.0,43.0,0.0
7297-DVYGA,0.0,1.0,0,1,22.86,0,1,24.0,0,0,0,0,1,0,81.1,103.96,92807.0,3.0,0.0,53.0,0.0
1855-CFULU,1.0,1.0,5,1,37.92,0,0,0.0,0,0,0,0,0,0,20.55,58.47,92122.0,3.0,0.0,25.0,2.0
0464-WJTKO,0.0,61.0,0,1,41.23,1,1,28.0,0,0,1,1,1,2,106.6,8943.43,92823.0,3.0,0.0,39.0,0.0
9586-JGQKH,1.0,59.0,0,1,49.31,1,1,21.0,1,1,1,1,0,0,106.75,9202.19,92833.0,3.0,1.0,47.0,0.0
6582-PLFUU,0.0,3.0,0,1,16.15,0,1,13.0,0,0,0,0,1,0,89.45,288.9,92841.0,3.0,0.0,56.0,0.0
3779-OSWCF,0.0,3.0,0,1,30.18,0,1,7.0,0,1,0,1,1,0,97.9,405.84,92844.0,3.0,0.0,40.0,0.0
8111-SLLHI,0.0,1.0,0,1,48.22,0,1,22.0,0,0,0,0,1,0,55.7,103.92,92865.0,1.0,1.0,62.0,0.0
5811-IWXYM,0.0,13.0,0,1,30.88,0,1,3.0,0,1,1,0,1,0,79.8,1374.89,92868.0,2.0,1.0,61.0,0.47951047654366774
3727-OWVYD,1.0,18.0,0,0,0.0,0,1,30.0,0,0,1,0,1,0,39.05,669.85,92887.0,3.0,0.0,46.0,0.0
9475-NNDGC,0.0,1.0,0,1,1.59,0,1,14.0,0,0,0,0,1,0,53.55,55.14,93030.0,1.0,0.0,46.747821249768215,0.0
8591-NXRCV,1.0,68.0,1,1,23.67,1,1,22.0,1,1,0,1,1,2,113.15,9465.56,93060.0,3.0,1.0,48.0,0.0
0019-GFNTW,3.0,11.0,4,1,11.5,1,1,27.0,0,1,0,0,1,0,80.5,1023.4,93066.0,1.0,1.0,42.0,0.47951047654366774
7722-VJRQD,0.0,1.0,5,1,49.2,0,0,0.0,0,0,0,0,0,0,19.3,-192.96248883434154,93067.0,3.0,1.0,61.0,0.0
1036-GUDCL,0.0,1.0,0,1,4.18,0,1,8.0,0,0,1,0,0,0,49.65,93.83,93105.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5397-TUPSH,0.0,46.0,0,1,45.2,0,1,20.32486556647506,0,0,1,0,1,0,54.35,4415.054978347796,93108.0,3.0,0.0,52.0,0.0
6522-OIQSX,1.0,9.0,0,1,17.47,0,1,6.0,0,1,0,1,1,0,94.85,1047.83,93206.0,2.0,1.0,54.0,0.0
2024-BASKD,9.0,7.0,5,1,35.42,0,1,3.0,0,0,0,0,1,0,69.95,777.44,93207.0,2.0,1.0,49.0,0.0
4430-UZIPO,0.0,1.0,5,1,6.54,0,1,52.0,1,0,0,0,1,0,48.6,55.14,93212.0,1.0,0.0,22.0,0.47951047654366774
7452-FOLON,1.0,29.0,3,1,26.03,1,1,47.0,0,1,0,0,1,0,80.15,3020.12,93223.0,3.0,1.0,29.0,0.0
7665-VIGUD,0.0,3.0,5,1,47.51,1,1,85.0,0,0,0,0,1,0,75.5,363.13,93224.0,2.0,0.5063971815316151,30.0,0.0
6176-YJWAS,0.0,1.0,5,1,10.98,0,0,0.0,0,0,0,0,0,0,20.2,-192.96248883434154,93235.0,1.0,1.0,28.0,0.0
7566-DSRLQ,1.0,3.0,5,1,35.18,1,1,13.0,0,0,0,0,1,0,74.75,335.04,92122.0,1.0,0.0,39.0,0.0
5198-EFNBM,0.0,23.0,4,1,16.28,1,1,2.0,0,0,1,0,1,0,104.05,2844.54,93244.0,3.0,1.0,49.0,0.0
9453-PATOS,0.0,39.0,3,1,34.74,1,1,20.32486556647506,0,0,1,0,1,0,103.45,5349.31,92592.0,2.0,0.0,52.0,0.0
6661-EIPZC,1.0,1.0,0,1,7.49,0,0,0.0,0,0,0,0,0,0,19.9,27.39,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3727-JEZTU,1.0,14.0,4,0,0.0,0,1,12.0,0,0,0,0,1,0,46.35,1138.2425572404984,93263.0,3.0,1.0,53.0,0.0
4423-JWZJN,0.0,1.0,5,1,17.61,0,0,0.0,0,0,0,0,0,0,64.72779145779556,37.56,93266.0,3.0,1.0,46.747821249768215,0.47951047654366774
2208-NQBCT,0.0,1.0,0,1,19.32,0,1,22.0,0,0,0,0,1,0,79.6,98.92,93268.0,3.0,1.0,40.0,0.0
0103-CSITQ,0.0,1.0,0,1,44.56,0,1,27.0,0,0,0,1,1,0,75.9,120.46,92122.0,3.0,1.0,23.0,0.0
9279-CJEOJ,1.0,1.0,5,1,35.15,0,1,14.0,0,0,1,0,0,0,64.72779145779556,161.35,92122.0,3.0,1.0,53.0,0.0
6313-GIDIT,0.0,1.0,0,1,12.81,0,0,0.0,0,0,0,0,0,0,19.25,-192.96248883434154,93277.0,3.0,1.0,35.0,7.0
5995-LFTLE,0.0,7.0,0,1,26.09,0,1,2.0,0,0,0,0,1,0,79.0,705.58,93292.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
8085-MSNLK,1.0,17.0,4,1,18.26,1,0,0.0,0,0,0,0,0,0,24.1,720.3199999999998,93426.0,1.0,0.0,31.0,2.0
2000-DHJUY,0.0,8.0,5,1,24.76,1,1,20.32486556647506,0,0,0,0,1,0,86.55,847.73,93437.0,3.0,1.0,47.0,0.0
3162-ZJZFU,0.0,39.0,3,0,13.970530684296081,0,1,4.0,0,0,1,0,1,0,50.75,2011.4,93444.0,3.0,0.5063971815316151,35.0,0.0
0380-ZCSBI,1.0,22.0,4,1,27.24,0,1,21.0,1,0,0,1,1,0,54.2,1751.98,93463.0,3.0,1.0,48.0,0.0
8807-OPMBM,1.0,70.0,1,1,41.88,0,1,59.0,0,1,1,1,0,1,109.5,10756.15,93465.0,2.0,0.0,21.0,0.47951047654366774
7994-XIRTR,1.0,32.65069093691169,4,1,42.65,1,1,3.0,0,1,1,0,1,0,104.4,3053.6,93501.0,2.0,0.5063971815316151,45.0,0.0
7162-WPHPM,0.0,1.0,5,1,9.05,0,1,21.0,0,1,0,0,1,0,75.7,84.75,93518.0,3.0,0.0,39.0,0.47951047654366774
1133-KXCGE,4.0,4.0,5,1,9.98,1,1,51.0,0,1,0,0,1,0,97.95,424.42,93531.0,3.0,0.5063971815316151,21.0,0.0
0384-LPITE,0.0,6.0,0,1,6.4,0,1,26.0,0,0,0,0,0,0,80.5,511.4500000000001,92122.0,2.0,0.5063971815316151,45.0,0.0
6317-YPKDH,0.0,10.475371960018494,0,1,35.28,0,1,20.32486556647506,0,0,0,0,1,0,71.35,106.63,93549.0,3.0,1.0,23.0,0.0
2208-NKVVH,0.0,13.0,4,1,8.59,0,1,15.0,0,1,1,1,1,0,53.947958901183696,1244.02,93553.0,1.0,0.0,42.0,0.0
8075-GXIUB,0.0,1.0,5,1,47.26,0,0,0.0,0,0,0,0,0,0,20.6,67.86,93603.0,3.0,1.0,56.0,0.0
9402-ORRAH,0.0,19.0,4,1,14.468289807405064,1,1,18.0,0,1,0,0,1,0,99.95,1973.36,93606.0,1.0,1.0,46.747821249768215,0.0
1950-KSVVJ,0.0,10.0,5,1,49.5,0,1,19.0,0,1,0,0,1,0,50.99942530865773,728.641004602086,93612.0,3.0,0.0,46.0,0.0
5149-TGWDZ,0.0,1.0,5,1,42.09,0,1,9.0,0,0,0,0,1,0,70.15,112.24,93628.0,1.0,0.0,53.0,0.0
4576-CSAJH,0.0,36.0,0,1,25.90813664759616,0,1,24.0,0,0,1,1,1,0,87.55,4076.02,93668.0,1.0,0.0,46.747821249768215,0.0
4636-TVXVG,0.0,5.0,5,1,34.49,1,1,46.0,0,0,0,0,1,0,85.2,216.6390638040707,91773.0,3.0,0.0,26.0,0.0
3842-IYKUE,0.0,13.0,4,1,0.0,0,1,53.0,0,0,0,0,1,0,35.1,1035.8421690808952,92122.0,3.0,0.0,28.0,0.0
9432-VOFYX,0.0,13.750309378832888,5,1,25.11,1,1,20.32486556647506,0,1,0,0,1,0,81.3,541.85,93726.0,2.0,1.0,33.0,0.0
0233-FTHAV,0.0,2.0,0,1,29.81,0,0,0.0,0,0,0,0,0,0,19.6,95.47,93901.0,3.0,0.0,31.0,0.47951047654366774
0612-RTZZA,1.0,17.0,0,1,47.76,1,1,26.0,0,0,0,0,1,0,85.45,2263.52,93908.0,3.0,0.0,29.0,0.0
9481-WHGWY,1.0,1.0,5,1,18.84,0,1,19.0,0,0,0,0,1,0,71.0,89.84,93921.0,3.0,1.0,57.0,0.0
2761-XECQW,0.0,1.0,5,1,7.14,0,1,52.0,0,0,0,0,1,0,44.4,51.54,93927.0,3.0,1.0,29.0,3.0
8267-KFGYD,2.0,1.0,5,1,23.63,0,1,52.0,0,0,0,0,1,0,79.35,102.98,93955.0,2.0,0.0,30.0,0.0
9052-VKDUW,0.0,9.0,5,1,1.34,0,1,9.0,0,0,0,0,1,0,90.8,821.81,94010.0,3.0,0.5063971815316151,53.0,0.0
3481-JHUZH,1.0,20.0,0,1,16.49,0,1,8.0,0,0,0,0,1,0,70.45,1800.75,94014.0,1.0,1.0,47.0,0.0
1619-YWUBB,0.0,3.0,5,1,5.2,1,1,23.0,0,0,0,0,0,0,75.8,271.90000000000003,94040.0,1.0,0.5063971815316151,63.0,0.0
6353-BRMMA,7.0,17.0,0,1,17.91,1,1,9.0,0,0,1,0,1,0,88.25,1765.12,94080.0,3.0,0.0,46.747821249768215,0.0
9359-JANWS,0.0,2.0,5,1,37.76,0,1,10.0,0,0,0,0,1,0,70.0,228.57,94089.0,3.0,0.0,31.0,0.0
7853-WNZSY,0.0,21.0,0,1,9.06,1,1,10.0,0,0,0,0,1,0,97.35,2309.76,92122.0,3.0,0.0,63.0,0.0
8571-ZCMCX,1.0,12.195688564699683,5,1,40.05,1,0,0.0,0,0,0,0,0,0,25.9,335.25,94102.0,1.0,1.0,34.0,1.0
4026-SKKHW,0.0,24.0,0,1,8.99,1,1,20.32486556647506,1,0,0,0,0,0,55.65,1676.31,94114.0,1.0,1.0,43.0,0.0
8436-BJUMM,0.0,32.473393821556144,5,1,49.24,0,1,8.0,0,0,0,0,1,0,69.65,3029.9252551930604,94102.0,2.0,0.0,46.747821249768215,0.0
5022-KVDQT,0.0,10.0,0,1,45.21,1,1,3.0,0,0,1,0,1,0,53.271100171623566,728.641004602086,94117.0,3.0,0.5063971815316151,41.0,0.0
9330-DHBFL,0.0,53.0,0,1,29.8,1,1,4.0,1,0,1,0,1,1,106.95,7364.9,94102.0,3.0,0.5063971815316151,44.0,0.47951047654366774
9058-MJLZC,1.0,49.0,0,1,49.63,1,1,9.0,0,0,0,0,1,0,95.6,7215.370000000001,94303.0,1.0,0.0,46.747821249768215,0.0
0362-RAOQO,0.0,13.214168367182399,0,0,0.0,0,1,5.0,0,0,1,0,1,0,41.6,470.6,94306.0,3.0,1.0,39.0,0.0
8573-JGCZW,1.0,37.0,0,0,0.0,0,1,20.32486556647506,1,1,1,0,1,0,40.2,1448.8,92122.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6275-YDUVO,1.0,49.0,2,1,39.6,1,1,20.0,0,0,0,0,1,0,84.5,6195.25,94509.0,3.0,1.0,55.0,0.0
9313-CDOGY,0.0,1.0,5,1,11.25,0,0,0.0,0,0,0,0,0,0,20.2,31.45,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
0655-RBDUG,1.0,9.0,0,0,0.0,0,1,10.0,0,0,1,0,1,0,48.75,452.2,94567.0,2.0,0.0,46.747821249768215,0.0
6770-UAYGJ,0.0,1.0,0,1,36.07,0,1,41.0,0,0,1,0,1,0,84.85,120.92,94568.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2257-BOVXD,0.0,12.0,0,1,7.97,0,1,10.0,1,0,0,1,1,0,56.65,933.4417809212923,94569.0,1.0,1.0,42.0,0.0
7945-PRBVF,0.0,42.0,2,1,5.75,0,1,53.0,1,1,1,0,1,0,73.9,3402.05,94572.0,3.0,0.0,46.747821249768215,0.0
6101-IMRMM,1.0,33.0,0,1,35.31,1,0,0.0,0,0,0,0,0,2,24.5,1870.48,94574.0,3.0,0.0,46.747821249768215,0.0
8778-LMWTJ,0.0,31.0,0,1,6.33,1,1,11.0,0,0,1,0,1,0,89.9,2879.0491559537504,94587.0,2.0,0.0,54.0,0.0
3990-QYKBE,1.0,42.0,2,1,31.379539380775363,1,1,9.0,0,1,1,1,0,0,99.45,5702.89,94601.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5921-NGYRH,0.0,12.0,0,1,42.58,1,1,22.0,0,0,0,1,1,1,74.05,1335.0,94603.0,3.0,0.5063971815316151,57.0,0.0
0186-CAERR,1.0,7.0,5,1,19.23,0,1,52.0,0,1,0,0,1,0,49.036394273862754,717.39,94611.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3482-ABPKK,1.0,14.0,0,1,21.3,1,1,42.0,0,0,0,0,1,0,85.15,1138.2425572404984,94706.0,2.0,1.0,27.0,0.47951047654366774
7576-ASEJU,0.0,16.0,0,1,20.44,0,1,20.32486556647506,1,0,0,0,0,0,94.25,1343.0433335597045,94804.0,1.0,1.0,27.0,0.47951047654366774
0895-LNKRC,1.0,65.0,2,1,26.75,1,1,51.0,1,1,1,0,1,1,72.45,6360.662353380254,94805.0,3.0,1.0,24.0,0.0
6897-UUBNU,0.0,42.0,2,1,33.46,1,1,52.0,1,0,1,0,1,0,105.2,5765.92,94901.0,1.0,0.0,26.0,0.0
2228-BZDEE,3.0,6.0,0,1,22.968040722525274,1,1,28.0,0,0,0,0,1,0,82.85,319.03945196367386,94928.0,1.0,1.0,34.0,0.0
7181-OQCUT,1.0,5.0,0,1,7.0,0,1,23.0,0,1,0,0,1,0,83.6,414.76,94945.0,3.0,0.0,54.0,0.0
8313-KTIHG,0.0,68.0,1,1,21.74,1,1,73.0,0,1,0,0,1,0,108.45,6667.863517859065,94950.0,3.0,1.0,24.0,0.0
7377-DMMRI,1.0,12.289974134888883,0,1,31.61,0,1,20.32486556647506,0,1,0,0,0,0,91.5,347.78,94965.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4983-CCWMC,3.0,12.0,0,1,18.26,0,1,18.0,1,0,0,1,1,0,80.85,1061.85,94973.0,1.0,1.0,57.0,0.0
2856-HYAPG,0.0,43.0,2,0,0.0,0,1,12.0,0,0,1,0,1,0,62.802471886565925,2055.91,95003.0,1.0,0.5063971815316151,46.747821249768215,0.0
2946-KIQSP,0.0,1.0,0,1,26.0,0,1,8.0,0,0,0,0,1,0,70.75,96.75,95018.0,2.0,0.5063971815316151,56.0,0.0
1397-XKKWR,3.0,36.0,0,1,24.51,1,1,27.0,0,1,1,0,1,0,97.35,4335.3,92122.0,2.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5859-HZYLF,0.0,1.0,0,0,0.0,0,1,18.0,0,0,0,0,1,0,45.3,45.3,95076.0,3.0,0.5063971815316151,34.0,0.0
2277-DJJDL,0.0,2.0,0,1,26.05,0,1,2.0,0,0,1,0,1,0,94.95,230.2,95111.0,3.0,1.0,61.0,0.0
0742-NXBGR,0.0,12.0,0,1,14.71124793743014,0,1,16.0,0,0,0,0,0,0,64.72779145779556,524.3100000000002,95113.0,3.0,0.0,33.0,1.0
5760-FXFVO,3.0,1.0,5,0,0.0,0,1,21.0,0,0,0,0,1,0,23.45,23.45,95121.0,2.0,1.0,55.0,0.0
8450-JOVAH,4.0,59.21973253419392,2,1,9.23,1,1,48.0,0,1,0,0,1,0,101.1,6584.469999999998,95129.0,2.0,0.0,21.0,0.0
6993-YGFJV,0.0,3.0,5,1,22.56,1,1,3.0,0,0,0,0,1,0,50.65,218.98,95132.0,1.0,0.0,51.0,0.0
6682-QJDGB,0.0,10.18777463418998,5,1,13.01,0,1,20.32486556647506,0,0,0,0,1,0,43.84479869605852,68.41,95135.0,1.0,0.0,46.747821249768215,0.0
2919-HBCJO,0.0,67.36599074896868,1,1,34.92737405349015,1,1,52.0,1,1,0,1,1,1,64.72779145779556,7667.059999999998,92122.0,1.0,0.0,20.0,0.0
1429-UYJSV,0.0,10.60615274293057,5,1,5.33,0,1,52.0,1,0,1,0,1,0,55.1,124.01,92122.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7816-VGHTO,0.0,13.0,0,1,30.55,1,1,28.0,0,0,1,0,1,0,102.25,1756.15,95250.0,1.0,1.0,36.0,0.0
0164-APGRB,0.0,5.0,5,1,24.32,0,1,22.0,1,0,0,1,0,0,53.85,368.44,95310.0,3.0,0.0,34.0,0.0
5914-GXMDA,2.0,42.0,2,1,10.79,1,1,41.0,0,0,0,0,1,0,50.25,2628.34,92122.0,2.0,0.0,30.0,0.0
0947-IDHRQ,0.0,9.0,0,1,24.52,0,1,20.32486556647506,0,0,0,0,1,0,71.0,884.8799999999999,95326.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
0523-VNGTF,0.0,16.0,0,1,40.76,0,1,7.0,0,1,1,0,1,0,93.2,2190.16,95327.0,3.0,0.0,40.0,0.47951047654366774
9762-YAQAA,0.0,5.0,5,1,31.76,0,0,0.0,0,0,0,0,0,0,19.35,284.85,95330.0,1.0,0.5063971815316151,53.0,0.0
3208-YPIOE,0.0,3.0,5,1,32.01,0,0,0.0,0,0,0,0,0,0,19.85,160.57999999999996,95334.0,1.0,1.0,29.0,0.47951047654366774
9278-VZKCD,4.0,31.0,0,1,3.73,1,1,13.0,0,0,1,1,1,0,104.2,3342.07,95350.0,1.0,0.0,51.0,0.0
6770-XUAGN,0.0,1.0,5,1,19.98,0,1,20.32486556647506,0,0,0,0,1,0,79.25,-192.96248883434154,95354.0,1.0,1.0,49.0,0.0
3580-GICBM,0.0,1.0,5,1,41.78,0,1,20.32486556647506,0,0,0,0,1,0,44.9,86.68,95355.0,2.0,0.0,30.0,0.0
1625-JAIIY,1.0,10.0,0,1,22.03,0,1,19.0,0,0,0,0,1,0,70.1,845.26,92122.0,2.0,1.0,46.747821249768215,0.0
6231-WFGFH,0.0,43.0,2,1,49.13,1,1,25.0,0,1,0,0,1,0,77.85,5478.440000000001,95364.0,1.0,1.0,47.0,0.47951047654366774
8457-XIGKN,0.0,12.953058288525952,5,1,40.15,0,1,19.0,0,0,0,0,0,0,54.3,435.9,95365.0,2.0,1.0,46.747821249768215,0.0
8774-GSBUN,0.0,1.0,0,1,14.398428877845909,0,1,69.0,0,0,0,0,1,0,80.5,116.27,92122.0,1.0,1.0,24.0,0.0
5124-EOGYE,0.0,12.874574769206449,5,1,29.98,1,1,71.0,0,0,0,0,1,0,72.2,425.47,95401.0,3.0,1.0,20.0,0.0
2189-UXTKY,0.0,17.0,4,1,46.6,0,1,2.0,0,0,0,1,1,0,51.5,1657.36,95404.0,1.0,1.0,46.747821249768215,0.0
1976-CFOCS,1.0,25.140803885018066,4,1,17.57,1,1,14.0,1,0,0,1,0,1,58.56964224307971,2055.58,92122.0,2.0,1.0,46.747821249768215,0.0
5647-FXOTP,1.0,42.0,2,1,18.26,1,1,29.0,0,1,0,0,1,0,95.25,4698.969999999998,95420.0,1.0,1.0,46.747821249768215,0.0
4480-QQRHC,1.0,12.926646289215169,5,1,1.12,0,1,22.0,0,0,0,1,1,0,85.75,432.39,95427.0,1.0,0.0,38.0,0.0
3645-DEYGF,1.0,7.0,5,1,8.95,0,1,20.32486556647506,0,0,0,0,1,0,69.0,569.55,95444.0,2.0,0.0,25.0,0.47951047654366774
8043-PNYSD,0.0,2.0,5,1,29.69,0,1,52.0,0,0,0,0,0,0,46.05,149.73,95449.0,3.0,1.0,27.0,0.47951047654366774
1508-DFXCU,0.0,5.0,0,1,15.657241483583912,1,1,29.0,0,0,1,0,1,0,100.5,655.0,95454.0,3.0,0.0,54.0,0.0
0314-TKOSI,0.0,1.0,5,1,27.58,0,1,16.0,0,0,0,0,1,0,69.95,97.53,95460.0,1.0,1.0,48.0,0.0
3125-RAHBV,0.0,1.0,5,1,7.99,1,1,20.32486556647506,0,0,0,0,1,0,93.3,101.29,95463.0,3.0,1.0,59.0,0.0
4291-TPNFG,0.0,3.0,5,1,40.79,0,1,29.0,0,0,1,0,0,0,49.15,301.42,92122.0,1.0,1.0,47.0,0.0
0337-CNPZE,0.0,1.0,5,0,0.0,0,1,22.0,0,0,0,0,1,0,35.05,35.05,95494.0,1.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1866-DIOQZ,0.0,1.0,5,1,17.37,0,1,25.0,0,0,0,0,1,0,70.1,-192.96248883434154,95527.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
0407-BDJKB,0.0,2.0,5,1,32.03,0,0,0.0,0,0,0,0,0,0,20.35,97.26,95547.0,2.0,1.0,46.747821249768215,0.0
7797-EJMDP,0.0,3.0,0,1,33.39,0,1,59.0,1,0,1,0,0,0,99.0,397.57,95553.0,3.0,0.0,46.747821249768215,0.0
0174-QRVVY,0.0,67.0,1,1,33.88,1,1,71.0,1,1,1,1,1,2,116.2,10022.26,92122.0,2.0,1.0,25.0,0.0
1970-KKFWL,0.0,71.0,1,1,40.52,1,1,17.0,0,0,0,0,1,2,93.7,9462.27,95562.0,3.0,0.0,55.0,0.47951047654366774
6128-AQBMT,0.0,1.0,0,1,1.91,0,0,0.0,0,0,0,0,0,0,19.7,21.61,95567.0,3.0,1.0,42.0,0.0
1496-GGSUK,0.0,5.0,5,1,35.22,1,1,58.0,0,0,0,0,1,0,75.55,216.6390638040707,92028.0,3.0,0.5063971815316151,20.0,0.0
2959-EEXWB,0.0,9.0,0,1,22.88,0,1,20.32486556647506,0,0,0,0,1,0,77.65,920.07,95601.0,3.0,0.0,46.747821249768215,0.47951047654366774
7707-PYBBH,0.0,54.0,2,1,46.25632863049402,0,1,26.0,1,1,0,1,1,0,105.4,8342.32,92122.0,3.0,1.0,31.0,0.47951047654366774
5816-JMLGY,0.0,2.0,0,1,37.43,0,1,18.0,0,0,1,0,1,0,95.85,272.56,95614.0,1.0,1.0,63.0,0.0
5275-PMFUT,0.0,1.0,0,1,24.48,1,1,24.0,0,1,0,0,1,0,79.15,103.63,95619.0,1.0,1.0,64.0,0.47951047654366774
5789-LDFXO,0.0,4.0,0,1,27.57,0,1,27.0,0,0,0,0,1,0,79.0,413.43,95625.0,3.0,0.0,46.747821249768215,0.0
1400-MMYXY,1.0,17.0,4,1,41.95,0,1,51.0,1,0,0,1,1,0,91.85,2287.600000000001,95628.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4654-DLAMQ,0.0,1.0,5,1,39.6,0,1,17.0,0,0,0,0,1,0,49.9,89.5,95642.0,3.0,1.0,34.0,0.47951047654366774
7909-FIOIY,0.0,13.0,4,1,6.78,1,1,26.0,1,0,0,0,1,0,100.35,1412.9,92122.0,1.0,0.0,54.0,0.0
6380-ARCEH,5.0,65.0,2,1,49.33,1,1,16.0,1,1,1,0,1,1,97.45125957551093,8957.33,92122.0,1.0,0.5063971815316151,39.0,0.0
1752-OZXFY,0.0,45.0,2,1,14.12,1,1,24.0,0,1,0,0,1,0,89.3,4607.62,95685.0,2.0,0.0,46.747821249768215,0.0
9360-OMDZZ,0.0,1.0,5,1,39.66,0,1,8.0,0,1,0,0,1,0,74.3,-192.96248883434154,95690.0,1.0,0.0,31.0,0.0
3988-RQIXO,0.0,1.0,5,0,0.0,0,1,19.0,0,1,0,1,1,0,44.65,44.65,95692.0,1.0,0.5063971815316151,49.0,0.0
5414-OFQCB,0.0,10.0,4,1,17.07,0,1,3.0,0,1,0,0,1,0,80.7,971.08,95694.0,3.0,1.0,54.0,0.47951047654366774
5909-ECHUI,0.0,4.0,5,1,26.16,0,1,85.0,0,1,0,0,1,0,101.7,467.71,95714.0,2.0,1.0,46.747821249768215,0.0
